date,author,text
2021-10-05 07:42:26,herewegomagic,"Mais ça reste des faits divers par définition. C'est ce que beaucoup ont tendance â oublier. Quand un maghrébin met une tarte à un autre en le traitant de sale blanc, personne ne nie le traumatisme et l'horreur de ce qui lui arrive (à parts quelques simplets de la branche folklo de gauche de fac mais faut arrêter d'écouter ces gens là en fait).
Mais ça reste un fait divers.

Quand un Zemmour ou un autre compile ce genre d'évènements pour monter sa théorie de Grand Remplacement ou de Djihad permanent, ça reste une compilation de faits divers. Pas une thèse."
2021-06-09 09:59:02,SparkMarcus,"&gt; Maghrébin (donc étranger) [...] Homo, athée, et sale gowchiste

Peut-être que ça serait plus facile dans une ville genre Montréal pour toi."
2021-04-09 09:23:29,Pausecaf,"C'est pas des préjugés, j'ai grandis en banlieue, et franchement si elle était dans un parc de banlieue, clairement ce ne sont pas des cathos versaillais qui sont venus l'emmerder, mais probablement un maghrébin obsédé sexuel parce qu'au mon dieu ""la femme qui se montre c'est comme une sucette mal emballée ou de la viande laissée aux chats dehors"".

Y'a rien de raciste à dire que beaucoup de mecs maghrébins en Ile-de-France ayant un niveau social peu élevé (on parle de la police municipale et pas de l'X donc bon) ont un très gros problème avec le corps féminin.

Le nombre de fois (je suis blanche, avec des cheveux bouclés roux donc on me remarque) où j'ai entendu ""la cheville de la femme c'est indécent'', ''le voile tient chaud mais les flammes de l'enfer sont plus chaudes"", ""la femme est une perle qui doit être protégée dans son huître"", ""si tu montres tes cheveux tu es une pute''... et sans compter les ""t'es bonne"" et ""réponds-moi sale pute"" en tout genre. Mention spéciale au père d'une amie d'origine tunisienne qui avait dit en face de moi à sa fille qu'elle ne voulait pas qu'elle ""s'habille comme moi"" et qui m'avait regardée avec haine. On avait 7 ans et j'avais un top vert fluo avec des bretelles spaghetti de ce style ([https://fr.shop-orchestra.com/fr/fille/a-decouvrir/basics/junior---lot-de-3-debardeurs-unis-en-jersey-OM010D.html?dwvar\_OM010D\_orc\_color=BLA#start=44&amp;sz=24](https://fr.shop-orchestra.com/fr/fille/a-decouvrir/basics/junior---lot-de-3-debardeurs-unis-en-jersey-OM010D.html?dwvar_OM010D_orc_color=BLA#start=44&amp;sz=24)) donc on voyait mes épaules, apparemment c'était sexuel sur une gamine de 7 ans, ravie de l'apprendre.

Mais bien sûr si on se doute qu'une information a été virée de l'article on est ""raciste"". Il n'y a pas plus raciste que les gens qui font semblant de ne pas voir les choses, ils sont responsables du fait que ces comportements se soient répandus de manière communautaire justement parce qu'il y a impunité. Belle bande de tartuffes."
2021-03-05 17:03:28,[deleted],"Emmanuelle Oster la connaît, cette musique : « Nous, on gère les conséquences de ce phénomène, pas les causes, explique-t-elle dans son bureau du commissariat de la rue Marcadet, l’un des plus importants de France. La plus grande partie de leur journée, ils ne sont pas dans la délinquance. Ils stagnent. Ce qui génère de l’exaspération, c’est leur comportement : ils crachent, ils ne portent pas de masque, ils vivent d’expédients. Mais si les jeunes ne font rien, sur quelle base légale je les fais bouger ? Ils n’ont pas d’adresse, pas de papiers d’identité. On ne va pas leur dire “rentrez chez vous”. La question, c’est : pourquoi ils sont là ? Ce n’est pas à moi de répondre. On n’a pas la base légale pour être efficaces. On est un peu démunis, quoi. »

En une minute, le chaos

La laverie ne ressemble plus à rien. Le sol est encore plus sale que d’habitude : mégots, canettes, traces noires de semelles de baskets, traînées d’eau. Une bassine pleine a été déposée près d’une machine à laver : le plus jeune du groupe, en caleçon bleu, assis dans un tambour, y trempe ses pieds noirs et abîmés par des baskets étroites qu’il porte sans chaussettes. Houppette blonde, yeux étirés, joues rondes : son joli visage est intact. Il ne peut pas avoir plus de 13 ans : il a des petites cuisses rondes d’enfant.

Des clients de la laverie se glissent entre les mômes et la fumée épaisse pour récupérer leurs draps et leurs vêtements. L’odeur prenante du shit se dégage jusque dans la rue. Ils ont les yeux rivés vers le sol comme s’ils craignaient de provoquer une bagarre simplement en croisant leurs regards. En réalité, les jeunes ne les voient même plus. Un passant exaspéré saisit les sacs de sandwich par terre et les balance de l’autre côté de la rue. Les garçons courent récupérer ce qu’ils peuvent.

Il est autour de 20 heures quand un employé de la laverie pousse brutalement la porte. Il est encadré par deux gros bras du quartier. Il hurle que ça n’est plus possible. En une minute, c’est le chaos. L’homme, la quarantaine bien tassée, est massif. Il saisit Ayoub par les épaules, le sort du tambour et le secoue très fort. Il hurle qu’il va le tuer. Les autres gamins tentent de s’interposer, il les pousse violemment, l’un est projeté contre une machine, un autre par terre. Ayoub proteste – « j’ai rien fait, je lavais mes vêtements » (ce qui est exact).

L’adolescent fait le mouvement de s’avancer vers son agresseur, comme pour s’expliquer. L’autre n’y tient plus : « Tu n’as rien fait ? Et ça ? » Il saisit des sacs en plastique pleins de vêtements et de nourriture qu’il balance dehors avant de lui coller une gifle, puis une autre. Ses deux amis, jusque-là passifs, comprennent qu’il est à un rien du coup de trop. Ayoub saigne, il y a des traces de sang par terre. Ils raisonnent leur pote : « Allez, c’est un gosse. » L’autre continue : « Je vais le tuer, je vais le tuer. » Ayoub hurle et répète qu’il n’y est pour rien. Il voulait juste laver son pantalon. Debout pieds nus et en caleçon, il a le visage trempé et en sang. Il est terrorisé et pleure comme un enfant : « Je lavais juste mes vêtements, je lavais juste mes vêtements. » Sa voix se perd dans le boucan et les cris des adultes qui menacent : « Si on vous revoit là, on vous défonce. » La dizaine d’adolescents sortent. Ils stationnent dehors autour de la laverie. Ayoub s’en va – il dort dans un squat à Aubervilliers ces jours-ci.

Des habitants exténués

Dix minutes plus tard, l’incident est oublié. « Des bastons, il y en a tout le temps », observe Hana en sirotant son lait fermenté, pas du tout impressionnée par la scène à laquelle elle vient d’assister. Un peu plus tard dans la soirée, un Algérien qui s’était pris une bouteille en verre sur la tête en pleine journée au milieu des riverains effrayés est revenu le visage toujours ensanglanté, un tesson à la main : Hicham* s’est fait défoncer le crâne. On ne compte plus les pétitions, lettres ouvertes et suppliques envoyées jusqu’à l’Elysée par les habitants du quartier, exténués de voisiner avec ces jeunes livrés à eux-mêmes et d’assister à leurs rixes quotidiennes. « Il y en a même une qui a écrit à l’Elysée en se plaignant qu’ils crachent, explose de nouveau Emmanuelle Oster à l’évocation de ces courriers. Mais qu’est-ce que vous voulez que j’y fasse ? Un Maghrébin, ça crache dans son pays et ça crache en France ! Je ne vais pas faire l’éducation des Maghrébins ! Ça n’est pas raciste que de dire ça ! »

Quelques jours plus tard. 14 décembre. Laverie du bas de la rue. « Allez, qui veut naviguer ? », supplie Hana. Les garçons ne sont pas chauds, pas ce soir. Elle hausse les épaules, elle trouvera bien quelqu’un d’autre. Naviguer, c’est trouver de l’argent. « Moi, c’est l’argent, le flouze qui m’intéresse », dit-elle. Elle repart pour rejoindre la laverie du haut de la rue, celle qui est près de l’école élémentaire. De loin, elle aperçoit Farah qui ne marche pas droit. Elle est bien coiffée, habillée coquettement, jeans moulant, pull rouge, ceinture de contrefaçon et petit sac en cuir. Son visage, soigneusement maquillé, est strié d’une dizaine de hachures noires, comme des croisillons, sur le front et les joues. Elle lève ses manches : ses bras portent les mêmes traces.

La veille, Farah s’est lacéré elle-même le corps et le visage. Autour du poignet, elle porte un bracelet d’identification en plastique. « Je sors de l’hôpital. » Elle s’exprime avec peine, les mots ne sortent pas, sa mâchoire dévie à gauche : « Ma langue est lourde. » À peine sortie, elle a repris de l’ecstasy et des « saroukh ». Elle fume quelques cigarettes avec Hana, pleure en demandant si son visage « restera comme ça toute la vie », puis se dit partante pour naviguer. Mais elle est trop mal en point : il faut appeler les pompiers. Quelques jours plus tard, renvoyée de son foyer, elle est partie à Bruxelles avec un groupe de jeunes rencontrés sur Instagram. Eux quittaient l’Espagne.

20 h 30, dans la laverie d’où ils se sont fait débarquer quelques jours plus tôt. Parce que les rues sont maintenant vides, la musique que crachotent les smartphones paraît de plus en plus forte. Il y a le rap qu’écoutent Hana et quatre garçons au fond de la laverie. Les vidéos que regarde Ayoub, allongé au fond d’un tambour en caleçon. Il attend à nouveau que son unique pantalon sèche.

Un petit couple est là : Inès* et Younès*, qui ne se déplacent qu’ensemble. Italienne d’origine marocaine, elle a 13 ans. Craintive et discrète, elle a été victime d’un viol collectif il y a quelques mois. Lui a 16 ans. Il est arrivé de Casablanca il y a un an. Une voiture part pour Bruxelles le lendemain soir. Ils sont pressés d’y être. Comme leurs copains, ils voyagent. Un peu partout en France mais aussi en Belgique, en Allemagne, en Suède… Ils franchissent les frontières, en voiture ou en train, au gré des saisons et des plans, pour aller retrouver un cousin ou un ami ou s’éloigner de Paris parce qu’ils sentent que ça chauffe pour eux.

Trois garçons déboulent. On étreint l’un d’eux, bonnet bleu. Ça faisait longtemps qu’il n’était plus venu. Croyant avoir affaire à une avocate, il nous tend sa fiche de sortie d’une maison d’arrêt de la région. Wassim* a volé un portefeuille. Récidive, ça n’a pas loupé : deux mois. Il a quitté la prison le matin même avec ce qu’il avait sur le dos. Personne ne l’attendait nulle part : il est revenu à Barbès. Deux heures plus tard, après avoir fumé suffisamment de joints pour avoir les yeux rouges, il est allé « naviguer » avec deux autres garçons. On ne l’a pas revu. Hana non plus, qui cette nuit est rentrée se coucher sagement dans son squat de Seine-Saint-Denis.

Accro au quartier

Février 2021. Célia est de retour à la Goutte-d’Or. À la mi-décembre, elle a fugué de son foyer aux Pays-Bas. « C’était dans un endroit où il n’y avait rien, pas de magasins, pas de cafés, rien… La campagne, mais il n’y avait même pas de chèvres ou de poules. Rien ! » Elle est d’abord allée en Allemagne, où elle a récupéré sa grande copine Hana. Hana, qui en avait marre de Paris, s’est barrée après Noël. Ensemble, elles sont retournées à Amsterdam. La police les a arrêtées. Hana a été conduite en centre fermé en attendant son rapatriement en France.

Célia, majeure, a pu rentrer sans encombre. Et la revoilà à la Goutte-d’Or, par - 2 °C, sans manteau sur son jogging noir. Devenue accro au quartier, son chez-elle depuis ses 14 ans, elle ne cesse d’y revenir. Elle y a pourtant traversé le pire, ce qui arrive à toutes ces filles : la drogue, les viols, les grossesses non désirées, la délinquance. Et elle est à nouveau dans le pétrin. Il y a quatre jours, elle s’est fait embarquer pour outrage à agent. Un flic a cassé sa bouteille de vodka, alors elle a pété les plombs, elle lui a dit « nique ta race de keuf ». Il a tout filmé avant de l’embarquer en garde à vue. Elle ne peut pas s’empêcher de rigoler en racontant ça. Quelques nuits plus tôt, le campement situé dans des tunnels sous la gare de Lyon où elle s’était trouvé une place a été évacué. Elle y dormait avec deux autres filles et des dizaines de migrants, des hommes. Depuis, elle s’est trouvé une place dans un squat.

Célia aura 19 ans dans quatre jours, mais, pour elle, l’avenir est devenu un concept flou. « Je ne peux rien prévoir. Je ne sais pas ce qui va se passer tout à l’heure ou ce soir… » Elle sait juste qu’elle ne veut plus dormir dans son squat de Saint-Ouen. La veille, ils étaient quinze à vouloir « la forcer »."
2020-12-29 22:05:17,soogoush,"&gt;Hichem\* réagit à sa Story. C’est une  connaissance, de deux ans de moins que lui, qui était dans la même école  primaire que lui et avec qui il lui arrive encore d’échanger. Hichem  lui demande, en substance, s’il fête Noël. Là, au terme d’une montée en  tension aux circonstances encore inconnues, les deux jeunes se mettent à  s’insulter.  
&gt;  
&gt;– « Je vais te niquer  ta mère la pute sale blanc de merde / Jvais te montrer c’est quoi un  vrai rebeu ptite salope », écrit Hichem.  
&gt;  
&gt;– « Jcroi ta oublier chui ki / Mais on va voir en face si t’assume tes paroles la comme un homme », répond Nadir.  
&gt;  
&gt;–  « Mais tu crois t’es qui ptit fdp t’es le fils d’un hnouch \[policier en  argot maghrébin, ndlr\] mais à part ça t’es qui heychick jvais ntm la  pute tu verras. »

Du coup, l'origine de la rixe c'est bien parce qu'il fête Noel en étant arabe (musulman?), et qu'en plus il est fils de flic ?

Avec en plus un petit coup de racisme pépouze"
2020-12-29 21:03:38,autruip,"*29 DÉCEMBRE 2020 PAR DAVID PERROTIN ET ILYES RAMDANI*

**Rien ne permet d’affirmer qu’un jeune homme de confession musulmane a été tabassé à Belfort, samedi 26 décembre, parce qu’il fêtait Noël. C’est pourtant le récit qui a été fait par plusieurs médias, par des syndicats de policiers, et par le ministre de l’intérieur, Gérald Darmanin.**

C’est l’histoire d’une bagarre entre jeunes devenue, en quelques heures, le symbole du « séparatisme islamiste » qui menacerait la France. À 20 h 30, le samedi 26 décembre, l’Agence France-Presse (AFP) publie une dépêche au titre limpide : « Un musulman agressé pour avoir fêté Noël et parce qu’il est fils de policiers ». Dans la foulée, les médias reprennent très largement l’information (dont Mediapart dans son fil d’actualités automatisé).

Mediapart a tenté de retracer le fil d’un fait divers que la colère d’une mère policière a placé au centre de l’actualité, de réactions enflammées sur les réseaux sociaux jusqu’aux plateaux des chaînes d’information en continu en passant par la communication du ministre de l’intérieur lui-même.

L’histoire commence le jour de Noël. Le vendredi 25 décembre vers 15 heures, Nadir*, 20 ans, mange en famille. Comme beaucoup de jeunes de son âge, il immortalise le moment dans sa Story Snapchat – un fil d’images visible de tous ses contacts pendant 24 heures. Sur la photo, « des huîtres et des crevettes », écriront Les Dernières Nouvelles d’Alsace (DNA).

Hichem* réagit à sa Story. C’est une connaissance, de deux ans de moins que lui, qui était dans la même école primaire que lui et avec qui il lui arrive encore d’échanger. Hichem lui demande, en substance, s’il fête Noël. Là, au terme d’une montée en tension aux circonstances encore inconnues, les deux jeunes se mettent à s’insulter. 

– « Je vais te niquer ta mère la pute sale blanc de merde / Jvais te montrer c’est quoi un vrai rebeu ptite salope », écrit Hichem.

– « Jcroi ta oublier chui ki / Mais on va voir en face si t’assume tes paroles la comme un homme », répond Nadir.

– « Mais tu crois t’es qui ptit fdp t’es le fils d’un hnouch [policier en argot maghrébin, ndlr] mais à part ça t’es qui heychick jvais ntm la pute tu verras. »

Ils finissent par se donner rendez-vous. Nadir quitte la maison familiale située en banlieue de Belfort et se rend dans le parking des Terrasses-du-Mont, à deux pas de là où habite Hichem. Il vient accompagné, « de deux voire trois personnes » selon le procureur de Belfort. Hichem l’attend, avec deux de ses frères (l’un a 18 ans comme lui, l’autre a 20 ans) et une quatrième personne.

S’ensuit un « bref échange » selon le parquet, mais surtout une bagarre au cours de laquelle, dès le premier coup, Nadir se retrouve au sol. Dans la rixe, il prend d’autres coups, il saigne du nez et du dos mais il peut reprendre sa voiture, retourner chez lui et aller porter plainte au commissariat de Belfort. Il se verra prescrit quatre jours d’interruption temporaire de travail. Le même soir, Hichem aussi se présente au commissariat, où il est placé en garde à vue.

La mère de Nadir, Ilham Friedrich, est brigadier-chef au commissariat de Mulhouse. Elle est aussi déléguée syndicale Unsa-Police. C’est du commissariat de Mulhouse que la presse apprendra d’ailleurs les faits. Alain Cheval, en charge des faits divers aux DNA, est le premier sur le coup. Une de ses sources mulhousiennes le branche sur le dossier. Il appelle la mère qui lui donne des éléments. Dans l’après-midi, il reçoit un message d’un interlocuteur à l’Unsa-Police locale avec un résumé titré « Tabassé pour avoir fêté Noêl et être fils de flic ».

L’article est publié à 17 h 20 et il est titré « Tabassé pour avoir fêté Noël et être fils de policiers ». Alain Cheval y écrit que c’est Hichem qui a donné rendez-vous à Nadir et qu’il s’en est pris à lui parce qu’il était « choqué » de le voir « fêter Noël alors qu’il est de confession musulmane ». Surtout, il écrit qu’une fois sur place, Nadir est « attendu par cette connaissance et quatre autres individus » qui le « passent à tabac ».  

À 18 h 49, l’AFP embraye : « Un jeune Belfortain de confession musulmane et fils de policiers a déposé une plainte après avoir été agressé parce qu’il avait publié sur les réseaux sociaux des photos le montrant en train de fêter Noël, a-t-on appris samedi de source policière. » Le récit des faits est le même que dans les DNA mais l’AFP cite la mère de la victime, qui assène : « Il est tombé dans un guet-apens. Cette affaire ne doit pas rester sans suite. Ce sont des comportements sectaires et racistes. » L’autre grand quotidien local, L’Est républicain, ajoutera une dernière pièce dans la machine en publiant un article du même acabit.

De là, les réactions affluent. À 19 h 04, Michel Corriaux, représentant du syndicat Alliance dans le Grand Est, tweete « sa colère et son écœurement » face à « la haine anti-flics » et à « l’intégrisme religieux infect ». À 20 h 09, c’est le président de la Région, Jean Rottner (Les Républicains), qui dénonce une « agression inadmissible » et un « racisme trop ordinaire ». Et puis, à 21 h 17, c’est Gérald Darmanin qui s’empare du fait divers. « Pas de place pour le séparatisme dans notre pays, pas de place pour le racisme d’où qu’il vienne », tonne le ministre de l’intérieur.

Il faudra attendre le lendemain matin pour que le procureur de la République de Belfort prenne la parole. Dans un communiqué, Éric Plantier délivre des éléments de l’enquête et en profite pour adresser quelques tacles. Aux journalistes, d’abord, soulignant : « Ces articles et dépêches ont été publiés sans vérification auprès du parquet de Belfort. » À leurs sources policières, ensuite, dont ils regrettent qu’elles se soient « largement épanchées dans la presse » et dont ils indiquent qu’elles n’étaient pas « saisies de l’enquête ». Éric Plantier dénonce enfin « les réactions exacerbées » de « personnalités politiques » et d’« organisations syndicales ».

Surtout, le procureur rappelle que rien ne permet à ce jour d’affirmer que le jeune homme a été frappé parce qu’il fêtait Noël. Ce qu’affirmaient pourtant, sans conditionnel, les DNA et l’AFP. Interrogé par Mediapart, le journaliste des DNA Alain Cheval défend son travail : « J’avais un communiqué de l’Unsa, j’avais eu la mère policière assermentée et l’un de ses collègues : je pense que ce sont des sources crédibles. On peut toujours faire mieux mais là, j’avais vérifié l’info avant trois sources différentes. Ma source m'avait précisé : “Je vais envoyer aux autres journalistes, mais tu as une longueur d'avance.” J’avais la primeur, j’y suis allé. » Si Alain Cheval avait bien trois sources, celles-ci étaient toutes liées à la victime. Il s’est donc appuyé sur le témoignage de policiers, mais sur aucune « source policière » ayant accès à l’enquête.

Pourquoi ne pas avoir pris le temps de vérifier l’information auprès des autorités judiciaires ? « Lorsqu’ils ont publié leurs articles, aucun journaliste ni des DNA ni de l’AFP n’avait pris attache avec moi », indique à Mediapart le procureur de Belfort. « Effectivement, je n’ai pas contacté le parquet, consent Alain Cheval. C’est mon seul regret. Je savais que le 26 décembre, ce serait compliqué d’avoir une réponse du procureur. »"
2020-12-16 20:43:29,Upstairs-Earth-5624,"https://www.cairn.info/revue-francaise-de-science-politique-2016-2-page-271.htm

Pour un article traitant de ce projet, par exemple. J'ai l'impression qu'effectivement le contenu est introuvable.

&gt;« Si vous dites à un enfant, t’as dix bonbons, t’as huit bonbons noirs et deux bonbons blancs mais sur les huit bonbons noirs t’en a sept de sucrés et un de salé et sur les bonbons blancs t’en as un sucré, un salé, il va prendre un bonbon noir le gamin. Je dirais que le policier a du bon sens, il sait que plus il tape souvent sur cette population issue de l’immigration, plus il va gagner. À chaque fois tu gagnes. Chaque coup tu gagnes. »

Les champions du monde..

&gt;Dans un sens identique, on peut également citer les pratiques de contrôle réalisées par les agents sur des individus qu’ils suspectent d’être sans-papiers sur la base d’un certain nombre d’indices physiques qui les distinguent des immigrés installés (personnes d’origine maghrébine « particulièrement bronzées » à une période peu ensoleillée de l’année par exemple, bronzage qui résulterait de leur arrivée récente). 

La police fait du colorisme.. Arabes, n'allez pas en vacances dans un pays avec trop de soleil.

&gt;« Cette voiture, je l’ai choisie parce que j’ai vu qu’elle était quand même bien abîmée et puis j’ai vu la main de la fatma (accrochée sur le rétroviseur central), ça ça veut dire que c’est un Maghrébin, ils mettent souvent ça pour pas que leur voiture ne se fasse pas défoncer… Et souvent les Maghrébins, ils ont pas leurs papiers en règle… Donc, c’est pour nous quand même assez utile… »

Liberté de conscience?"
2020-10-24 19:46:18,MachMok,"Pas du tout d'accord avec ta vision.

J'ai, au contraire, l'impression que les francais découvrent enfin qu'une partie significative du monde musulman est hyper-conservateur. C'est comme découvrir l'eau chaude. 

Islam, Islamisme, Islam politique. On s'embrouille avec les mots. 

Il n'y a pas un pays majoritairement musulman qui n'a pas l'Islam Politique au pouvoir ou l'Islam inscrit dans ses textes constitutionnels fondamentaux. La Syrie présentée comme laique, certains feraient mieux d'aller tout de suite lire sa constitution. Consideres-tu que mettre des gens en taule pour avoir mangé pendant le ramadan, c'est de l'Islamisme ? Ou que faire en sorte qu'une femme hérite 2 fois moins qu'un homme c'est de l'islamisme ? Alors j'ai le plaisir de t'annoncer que des pays décrit présentés comme ""modérés"" comme ceux du maghreb le font. 

Il y a beaucoup de gens issus du monde arabo-musulman en France qui sont profondément attachés à la laicité (Zineb Rhazaoui, Mohamed Sifaoui, Aldo Sterone,  Zora Bitar, Waleed Al Husseini) qui s'en inquiétent et sonnent l'alarme. Puis il y a ce que j'appelle le ""racisme de gauche"". En d'autre terme, si t'est pas de gauche sociétale (pro victimisation, pro immigration) on te traite d'alarmistes, facho, islamophobe. Je suis abonné de Médiapart. Chaque fois que j'ai critiqué l'Islam ou l'immigration de sans papiers, on m'a traité soit de ""sale facho"" ou ""Vous etes un blanc qui se fait passer pour un maghrébin"". J'ai jamais recu une contre-argumentation. L'idée que un maghrébin puisse porter une vision ferme de la laicité ou l'Immigration illégale leur parait totalement inconcevable. C'est ca le racisme de gauche. Et puis y'a le racisme communautaire. Les accusations de ""collabeur"". Jean-Messiha, un arabe originaire d'Egypte, se fait traiter d'arabe de service ou même ""de tête de chameau"" (Bellatar) 

Bref, j'ai laissé tomber sur ce sujet et j'en parle le moins possible. Y'a pas plus aveugle que celui qui ne veut pas voir."
2020-09-22 13:43:09,BartAcaDiouka,"Il y a quelques années (en 2013), je me suis fait arnaquer de la sorte: ma proprio n'a pas daigné faire un état de lieu d'entrée, ni de sortie, et elle a décidée de garder l'argent de la caution parce que les gens qui sont passés visiter l'appart (pour la relocation), ""lui ont fait part de son sal état"". Je suis allé chez elle récupérer mon chèque et j'avais un bateau à attraper après. Elle a commencé à me menacer d'appeler la police (en faisant des allusions racistes), et étant jeune, maghrébin, et étranger (à l'époque), j'avais vraiment peur de me trouver dans de sales ennuis.

J'étais jeune et naïf, et je ne savais pas trop quel droit je pouvais avoir... jusqu'à maintenant je m'enveux de m'être fait berner par cette sale conne.

Du coup j'espère vraiment de tout mon cœur que tu auras ton argent, et, mieux, que tu fasses payer à ton proprio quelques dommages et intérêts..."
2020-06-12 15:27:36,yatta91,"Un problème ""systémique"" ? Tu as déjà été interne dans un hôpital de l'aphp ? Notaire dans une étude parisienne ? Salarié d'un hotel 3-4 étoiles ? Si oui, alors tu sais aussi bien que moi que le racisme n'est pas une composante d'un métier mais la conséquence d'une société qui fait vivre les inégalités entre les hommes de toutes les couleurs comme si c'était normal.

Le racisme, ce n'est pas uniquement traiter un jeune maghrébin de sale bougnoule au moment de l'interpeller hein... C'est aussi prendre ce même arabe pour son larbin dans un hotel ou le prendre de haut quand il vient signer les papiers d'acquisition de son futur logement."
