date,author,text
2022-12-15 22:47:22,temalerat,"Oh non. J'ai tenu quelques années et j'ai cherché un job dans un bureau avec peu de déplacement, c'était trop crevant. Pas de vie de famille, etc...

J'ai même utilisé ce que j'avais appris pour ne pas trop voyager dans la boîte suivante. Plusieurs fois ils ont voulu m'envoyer dans un pays qui me saoulait au dernier degré et sur la demande de visa je mettais que je n'avais pas de diplôme ou que j'étais athée et pendant deux ans toutes mes demandes de visa pro étaient systématiquement refusé et ils devaient envoyer quelqu'un d'autre :]

Mon seul bon souvenir dans ce pays que je deteste, je bossais sur un système du centre d'appel qui se connectait au système de fidélité de leur compagnie aérienne. En rentrant le soir, ils m'ont fait le coup du ""trop déso"" overbooking (en mode racisme a fond... trop long à expliquer) et je me suis souvenu que j'avais encore les cartes avec les numéros de membre pour la recette du système dans ma poche. J'ai sorti la carte de super VIP++, le truc réservé au membre de la famille royale et leurs potes et je l'ai posé sur le comptoir du mec qui me cassait les couilles. Il est devenu vert, appellé trois staff pour me conduire dans l'avion en urgence en voiture de golf et trouvé une place dans une cabine de première. Heureusement il a pas regardé de trop près la carte parce que je m'appelle pas ""test TEST"".

Rien que le trajet en voiturette qui roulait a fond dans l'aéroport avec un flic l'avant qui gueulait en arabe aux gens de se pousser pendant que celui a côté de moi gueulait dans son talkie walkie de garder la porte d'embarquement ouverte c'est un truc qui j'oublierais jamais. Ça compense presque les disques dur externe qu'ils m'avaient saisie à l'arrivé. Fuck l'Arabie Saoudite..."
2022-06-30 08:24:18,DesMotsCrados,"Autant fuck ce gros porc de Bouhaf, autant à chaque fois que je verrai cette connerie je dirais à quel point elle relêve de la paresse intellectuelle.

C'est pas parce qu'il y a ""arabe"" dans ""arabe de service"" que c'est raciste. Ce n'est absolument pas un jugement de valeur sur les arabes, sur la nature des arabes, ou sur une quelconque spécifité des arabes.

C'est raciste envers qui, donc ? personne.

Tu dis ""sale arabe"", c'est raciste, parce que ça implique qu'être arabe c'est sale. Là y'a rien, de tout ça.

D'autant plus quand on prend deux secondes pour réfléchir au contexte de ces mots, dits par un militant anti raciste arabe à une autre arabe figure de proue d'un syndicat réputé raciste. Quand on accuse quelqu'un de quelque chose allant à l'inverse de ce qu'ils font habituellement, ça demande un minimum de justification.

Bizarrement il y a des bas votes, mais personne pour dire en quoi c'est raciste. Paresse intellectuelle, comme je le disais."
2022-02-11 15:03:45,UnrulyCrow,"&gt;Je suis assez d'accord. J'ai les cheveux d'arabe, donc bouclés. Je trouve que ça fait jolie. Donc j'aimerais les garder assez long pour que ça se voit.

Camarade de cheveux bouclés, tkt qu'on soit homme ou femme, les boucles c'est l'enfer pour avoir un coiffeur qui sait les gérer. De mon côté, c'est brushing obligatoire la plupart du temps alors que fuck, laisse mes boucles en paix, elles sont cools. Pour le moment, en 29 ans de vie sur Paris, j'ai eu que deux coiffeurs qui savaient couper les cheveux bouclés, mais va sortir 60€ pour ça, quand même. 

Bref, maintenant je les laisse repousser après un carré court pendant 4 grosses années, j'ai mes techniques de soin. Si tu veux causer long cheveux bouclés, je veux bien être ton interlocutrice!"
2022-01-23 11:07:32,Gdrit,"En Suède, Malmö tente de se mobiliser face à la montée de l’antisémitisme

Dans cette ville multiculturelle du sud du pays, les politiques ont longtemps ignoré le problème, avant de réagir ces deux dernières années, alors que la communauté juive s’est réduite depuis les années 1970

Le premier incident a eu lieu en mars. Après un cour de religion, où Rebecka (les prénoms ont été changés), 12 ans, a parlé de sa foi en classe, dans un collège de Malmö, une élève a lancé en arabe : *« Je la déteste, elle et son peuple dégoûtant. »* 

Peu après, l’adolescente de confession juive a découvert un tag près de son casier : *« Libérez la Palestine – fuck Israël. »* Quelqu’un a craché sur sa veste, des élèves se sont mis à crier des slogans propalestiniens sur son passage..  Contactée par ses parents, la direction du collège a affirmé qu’elle prenait l’affaire très au sérieux. Le Médiateur contre les discriminations a ouvert une enquête. Mais à la rentrée, le harcèlement a repris.

« Je m’étais préparée à ce que nos enfants soient des cibles, mais je ne pensais pas que cela arriverait si tôt » avoue Esther, la mère de l’adolescente. Son mari, Yarin, est né en Israël. Quand ils étaient plus jeunes, ils avaient évoqué l’idée d’aller s’y installer. Ce qui est arrivé à leur fille aînée les a décidés : l’été prochain, ils vont quitter la Suède avec leurs trois enfants pour aller vivre à Ra’anana, au nord-est de Tel Aviv. « Il n’y a pas d’avenir pour nous ici », soupire Esther.

C’est exactement le contraire que le premier ministre social-démocrate Stefan Löfven espère démontrer, en accueillant, mercredi 13 octobre, à Malmö, un forum international sur l’antisémitisme. Intitulée « Remember - React », la conférence va rassembler les représentants d’une cinquantaine de pays, dont le secrétaire général des Nations unies (ONU) Antonio Guterres, la présidente de la Commission européenne Ursula von der Leyen et le président israélien Isaac Herzog, par visioconférence.

Le choix du port de 350 000 habitants, au sud du pays, n’est pas un hasard. En 1943, quand l’armée allemande a occupé le Danemark, c’est par Malmö que les juifs danois ont fui. C’est là aussi que sont arrivés à bord des fameux « bus blancs » 15 000 survivants des camps de concentration au printemps 1945. Mais ces dernières années, l’image de Malmö s’est ternie, pour être associée à un antisémitisme croissant et de plus en plus visible.

Dans une ville où un tiers des habitants est né à l’étranger,  beaucoup ont des racines au Moyen-Orient, chaque regain de violence entre Israël et la Palestine se traduit par de nouvelles menaces contre la communauté juive. *« Malheureusement, les responsables politiques n’ont pas voulu reconnaître le problème »* regrette Fredrik Sieradzki, porte-parole de la congrégation juive.

Le premier adjoint au maire, Roko Kursar, dont le parti libéral gouverne depuis 2018 avec les sociaux-démocrates, lui donne raison : par « naïveté » ou bien « parce que ils ne voulaient pas voir », les dirigeants ont « trop longtemps fermé les yeux ».

En 2012, l’envoyée spéciale des Etats-Unis pour la lutte contre l’antisémitisme, Hannah Rosenthal, avait épinglé l’ancien maire social-démocrate, Ilmar Reepalu, pour son « langage antisémite ». Celui-ci avait notamment demandé à ses administrés juifs de « se distancier » publiquement de la politique israélienne.

Ces dix dernières années, de nombreuses familles juives ont décidé de partir, pour aller vivre à Stockholm ou en Israël. Alors que la congrégation comptait 2000 membres dans les années 1970, ils sont moins de 500 aujourd’hui. Le sentiment d’insécurité y est pour beaucoup, mais pas seulement : « A Stockholm, la communauté juive est plus active », souligne M. Sieradzki. A Malmö, « la synagogue reste à moitié vide, même pour les grandes fêtes », se désole Esther.
Rendre visible l’identité juive de la ville

Il y a quelques années, les élus ont fini par réagir. En 2019, la ville a passé un accord de coopération avec la congrégation. Objectif : assurer la sécurité des juifs, mais aussi rendre visible l’identité juive de Malmö. Les initiatives vont de l’aménagement d’un centre éducatif à l’intérieur de la synagogue, à l’impression d’une carte, répertoriant tous les lieux historiques en lien avec la communauté juive.

Malmö est aussi la première ville de Suède à avoir nommé une coordonnatrice chargée de la lutte contre l’antisémitisme à l’école. La juriste, Mirjam Katzin, de confession juive elle-même, a commencé par faire un état de lieux, qui montre la « complexité » du phénomène, dont elle précise qu’il n’est pas spécifique à Malmö, mais global : « Il y a le jargon antisémite dans les cours d’écoles, les théories de la conspiration alimentée par Internet, et un sentiment d’exclusion des jeunes juifs qui disent avoir l’impression d’être les “vilains petits canards”. »

Un réseau d’enseignants a également été constitué en début d’année pour aider les profs, souvent démunis, face à l’antisémitisme en classe, mais aussi sur les réseaux sociaux.

*« La réaction la plus courante est de faire comme si de rien n’était parce qu’on ne sait pas comment réagir »*, constate Björn Westerström, à l’initiative du réseau. Il enseigne l’histoire, le suédois et la religion dans un lycée de Malmö. En 2019, il a suivi une formation au centre Yad Vashem à Jérusalem, qui accueille des enseignants du monde entier, pour les aider à lutter contre l’antisémitisme.

Les écoles de Malmö peuvent aussi faire venir le rabbin Moshe-David HaCohen et l’imam Salahuddin Barakat, qui travaillent ensemble depuis 2017, au sein de l’association Amanah. « Notre but n’est pas de promouvoir le dialogue interreligieux », prévient l’imam. « Notre objectif est d’instaurer la confiance et le respect entre nos deux communautés, pour pouvoir vivre ensemble, explique le rabbin. Car construire des murs ultra-sécurisés [autour de la synagogue] est peut-être nécessaire, mais ca ne prépare pas l’avenir. »

Moshe-David HaCohen prend soin de rappeler que l’antisémitisme n’est pas plus fort à Malmö qu’ailleurs, ni le seul fait des musulmans : « Ceux qui le prétendent ont souvent un agenda islamophobe », argue-t-il. A côté de lui, l’imam opine et rappelle que l’extrême droite, en Suède, constitue une menace pour les deux communautés religieuses.

Face à la mobilisation, Frederik Sierdatzki se montre doucement optimiste : « Je veux croire que la tendance peut encore être inversée. J’espère seulement que ce n’est pas trop tard. »

Anne-Françoise Hivert, Malmö (Suède), correspondante."
2022-01-23 11:06:20,snipizgood,"Après un cour de religion, où Rebecka (les prénoms ont été changés), 12 ans, a parlé de sa foi en classe, dans un collège de Malmö, une élève a lancé en arabe : « Je la déteste, elle et son peuple dégoûtant. » Peu après, l’adolescente de confession juive a découvert un tag près de son casier : « Libérez la Palestine – fuck Israël. »"
2019-09-18 08:44:53,tasbin,"&gt;iscours du FN parce que TOI tu t'en sors bien. En gros, "" fuck you, i got mine "".

Je n'ai pas dit cela. Tu nes peut etre pas au courant mais pour toucher le chomage, faut travailler. Je ne suis pas manichén: tu peux profiter des assedics rien qu'en travaillant 6 mois dans l'année. Profiter n'implique pas ne rien apporter. Tout nest pas blanc ou noir.Comprends tu que j'#### le FN? Mais si demain Marine Lepen affirme que la tomate et les graines de lin sont des produits bon pour la santé pour lutter contre le cancer de la prostate comme démontré dans des recherches, je ne vais pas la contredire juste car je ne l'aime pas. Mais je suis musulman pourtant &amp; je sais qu'ils nous détestent que par ce qu'on est muuslman. Et tu devrais te renseigner sur la politique migratoire des pays du Maghreb, pourtant arabe &amp; musulman, a coté  parfois le FNparfois cest gentil mignon calin.Tu tiens probablement ce discours si tu vis dans des quartiers bourgoix loin de tour cela, loin de cela &amp; des camps de migrants. Si tu es ""No border"" applique cela  aton apprt/maison &amp; tes ressources &amp; partage les avec un clandestin, yen a plein pas loin de chez toi.Ah mais pas chez moi bien sur..."
2019-02-21 07:35:39,Argh3483,"&gt; Nos cinq ou six millions de compatriotes d'origine Arabe ou Kabyle savent désormais à quoi s'en tenir. Ce sont des citoyens de seconde zone, pour qui la solidarité culturelle avec les victimes de l'occupation israélienne devient un délit.

Y’a que moi que ca choque ce genre de phrase ?

Qu’est-ce que c’est que cette importation du conflit chez nous ? Quel putain de rapport avec les musulmans francais et les palestiniens ?

Pourquoi tu sous-entends que l’antisionisme serait la position par defaut et automatiquement legitime des six millions d’arabes francais ?

Qu’est-ce que c’est que cette connerie de solidarité qu’ils seraient sensé respecter ? La soldarité arabe ? C’est hyper putain de raciste et c’est faire passer la religion avant tout autre chose.

What the fuck serieux..."
2019-02-11 14:50:22,Leaz31,"&gt; 
&gt; 
&gt; 
&gt; 
&gt; Je suis sur le patreon (??) d'arabe athée en pays musulman qui se font buter pendant que des mecs comme toi ne comprennent pas qu'être islamophile et progressiste c'est juste complètement contradictoire, et supportent les gogoles qui militent pour le ""droit"" de se voiler en occident et toutes ces conneries.

Tes porcés d'intention et ton strawman (??) tu les mets là ou le soleil ne brille pas. 

J'ai jamais était islamophile, j'ai jamais supporté le droit de se voiler en occident. Où a tu lu ça dans mes propos ?

J'essaie simplement d'éviter des amalgame qui insultent l'honnêteté intellectuelle. Et toi tu viens me transformer automatiquement en amoureux de la Chariah et en défenseur du voile.. 

&gt;Mais on sait qui critiquer pour se faire mousser en France, t'inquiètes bro, t'es woke as fuck.

C'est clair qu'avec ton discours entendu des milliards de fois dans la bouche des proto-zemmour en tout genre toi t'est ""woke"" de ouf quoi.. Une pensée qui se base sur la peur de l'autre, wow wow, c'est inédit ça ! Tu viens de prendre la pilule rouge, bravo !

Au fait, t'a une réponse à ma question depuis le début : on en fait quoi des musulmans ou du ""problème"" musulman en France ? Ta pensée ultra évoluée incapable de donner des réponses aussi basique, voilà qui résume bien les tenants du conservatisme en tout genre.

&gt;quand je vois des mecs comme toi en ligne ou a la télé, sous couvert d'ouverture, defendre, le coeur sur la main, ca donne envie de s'arracher les cheveux.

Non mais t'a encore cru que j'étais Tariq Ramadan en fait c'est ça ? 

J'aime pas l'Islam, c'est une religion de merde, comme toutes les religions dogmatiques. Le dogme c'est de la merde.

Reste que j'ai rien contre les musulmans et que je pense sincèrement que l'écrasante majorité d'entre eux sont des gens tout à fait normaux, capable de s'intégrer et en France et dans n'importe quel pays occidental. Et que justement, c'est en intégrant ces musulmans qu'on va arriver à faire craquer le rigorisme, car notre modèle va s'imposer de manière naturelle, par la force de ce qu'il à a offrir. 

Capice ? Ou c'est toujours trop compliqué et tu préfère me réduire a ""il me rejoins pas dans ma critique nauséabonde de l'Islam, c'est donc forcément un pro-musulman qui rêve de la Chariah le soir dans ses rêves érotiques"" ? 

Parce que, encore une fois, tu propose quoi toi en fait ? 

"
2019-02-11 13:31:59,hacheautruche,"""Sérieusement ? Tu pense que si les musulmans étaient blancs ils poseraient autant de problèmes ? S'il te plait..""

On est pas sûr shitredditsays ou chapotraphouse, tes proces d'intention et ton strawman tu les mets la ou le soleil ne brille pas.
Que des racistes ou chretiens prout prout crachent sur les musulmans pour leur seul différences, okay, tu défoncés une porte ouverte, mais c'est absolument pas ce que j'ai dis.

Je suis sur le patreon d'arabe athée en pays musulman qui se font buter pendant que des mecs comme toi ne comprennent pas qu'être islamophile et progressiste c'est juste complètement contradictoire, et supportent les gogoles qui militent pour le ""droit"" de se voiler en occident et toutes ces conneries.

Donc vas y, entre nous deux qui essentialise un peuple a une religion ? Vous me faites gerber.

Oui l'islam n'a pas le monopole des idées rétrogrades meme si le côté intemporelles me fait quand même vachement plus flipper  que la droite vieillissante française.

Mais on sait qui critiquer pour se faire mousser en France, t'inquiètes bro, t'es woke as fuck.

Mais pour des raisons personnelles,  je connais bien des personnes ayant fuit une theocratie musulmane, et quand je vois des mecs comme toi en ligne ou a la télé, sous couvert d'ouverture,  defendre, le coeur sur la main, ca donne envie de s'arracher les cheveux.

Je peux comprendre la droite française, elle est conservatrice d'une temps révolue.

La nouvelle gauche a pas d'excuse, vous faites candidement un pacte avec le d***** et ça va retomber dans la gueule de tout le monde .

Je comprends oui, que vous ne comprenez juste pas tout un pan des gens qui critiquent l'islam."
2018-11-22 07:42:50,LeBaguetteWasted,"Du coup... on s'arrête la ? On insulte ma personne, on a pas le droit d'insulter ma personne. Pour qui cet énergumène se prend t'il ? Hein Maman ? Il a pas le droit de m'insulter ! Hein ? Je me sens mal maintenant. Je ne veux pas faire fasse a se sentiment... Maman ! Protège moi encore un peu, juste un peu plus. 

C'était gratuit, c'est sur. Degeulasse, pourquoi pas. Mais c'est ce que j'ai ressenti. Est-ce que je suis dans le faux ? Surement. Comment puis-je te connaitre vraiment a travers 5 minuscules commentaires. Mais je te connais seulement grâce a eux, ils forment donc ma conception de ta personne. Je ne sais pas ce que tu penses, seulement ce que tu dis. Et u m'as l'air d'être paumé. Et fortement obtus.

Pas la peine de te la peter non plus, monsieur le polyglote. L'utilisation du mot ""autre"" indique qu'il y en a donc plusieurs. Vu que vous etes deux dans cette convo, l'autre c'est toi. J'ai lu tes commentaires avant de t'attaquer en tant qu'individu. J'ai bité que t'avais appris des langues via le net. Grand bien te fasse. 

Du coup... et si on décidait d'avancer ? Je suis d'accord avec toi, que dans un monde parfait, on apprend la langue locale. Dans un monde parfait on apprend tout court d'ailleurs. Mais ton histoire personnelle n'est en rien universelle. Et si j'ai pas envie ? Et si ca me fait chier ? Et si l'arabe, l'anglais, le chinois, le scandinave ca me suffit ? Fuck le francais non ? C'est dur et ca m'interesse pas. Mais non, il faut que j'apprenne cette langue pour prouver aux français nombriliste et megalo que je m'intègre. Fuck that shit. J'ai pas envie.

 Mais ca empêche personne d'aimer la France meme si on ne parle pas la langue. Pour toi ça ma l'air d'être tout, ou rien. "
