date,author,text
2022-09-19 11:39:57,Globule_John,"Je ne pense pas qu'il y ait de racisme structurel anti-blancs en France. Pour d'autres, je ne saurai pas me prononcer si c'est au nom, la couleur de la peau ou à des marqueurs de pauvreté. Par contre, pour la questions de propos racistes, dans la vie quotidienne des gens, j'ai une anecdote (qui vaut pas grand chose, mais illustre le propos du commentaire au dessus).

Cet été en allant à la gare Saint Jean à Bordeaux, je rejoins le cours de la Marne en coupant sans passer par la place de la Victoire, à pied. Mon train est autour de 19H, j'ai un peu d'avance. On parle d'un secteur animé, commerçant, avec pas mal de brassage notamment lié à la vie étudiante.

Une personne me hèle depuis sa fenêtre, et je me fais  insulter: ""sale **blanc**, rentre chez toi, t'es pas le bienvenu dans le quartier !"". 

Faisons un peu de gymnastique mentale. Si je remplace la proposition **en gras** par les mots suivants:

* geek
* asiat'
* roux
* noir
* arabe
* grille-pain

Dans quel cas cela devient des propos racistes ?"
2021-07-05 18:18:00,srash64,"Pour moi le problème c’est qu’on ne plus se moquer d’une autre ethnie sans y appartenir sans se faire cataloguer de raciste, et ça pour le coup j’ai bien l’impression que ça vienne du monde anglo-saxon. Pour le coup le seule truc qui me gêne dans la vidéo c’est le sale gueule car on sait pas si il balance ça en se moquant des types car ils sont asiat ou si il a été surpris car on lui a envoyé des japonais « surprenants ». Le truc c’est que personne n’aurait posé la question si ça avait été un joueur asiatique dans la vidéo. 

Dembele a pas la lumière à tout les étages et c’est pas nouveau mais peut être qu’il aurait eu la même réaction en Finlande entouré de type à la tête atypique parlant le finnois sans que ça dérange personne.

Combattre le racisme est toujours une bonne chose mais clairement pour moi le politiquement correcte va trop loin en ce moment. Tout ce qu’on va en tirer c’est la polarisation des « deux camps »"
2021-07-02 19:12:01,IntelArtiGen,"&gt;Est-ce que tu penses qui si les techniciens étaient noirs tu aurais dit la même chose ?

Tout son propos est autour du fait qu'il est surement dans un pays asiatique. Il zoom sur les gens surement pour montrer qu'ils sont asiatiques. Mais pour moi c'est déconnecté de l'utilisation de ""sale gueule"". Encore une fois ""sale gueule"" peut-être utilisé autant entre noirs qu'entre blancs dans le langage familier.

Je pourrai autant dire à un ami blanc / noir / arabe / asiat / autre ""ptin on a passé une sale nuit, on doit avoir une sale gueule ce matin"". Et même entre ami j'ai retrouvé des gens sur facebook qui disent ""t'as une sale gueule frère"" sur une image de profil. Ca fait partie du vocabulaire.

Tout est une question de contexte. Et vu le contexte là, à la fois je comprends qu'il puisse y avoir une ambiguïté, et à la fois l'ensemble de la phrase ""toutes ces sales gueules pour jouer à PES mon frère, t'as pas honte"" tend à exclure l'ambiguité.

Le ""mon frère"" indique évidemment qu'il est dans un mode de discussion ""familier"". Ce qui renforce l'utilisation du ""sale gueule"" en tant qu'expression familière et non en tant qu'insulte. Et le fait qu'il fasse un reproche sur le ton humoristique à Griezman va aussi dans le sens de l'expression familière. Après on peut mélanger expression familière et racisme évidemment, d'où le fait que même moi je comprends l'ambiguité puisqu'on est pas censé dire ""sale gueule"" dans ce contexte. Mais là je te parle en tant que CSP+, j'ai pas grandi en zone urbaine sensible et ça me choquerait pas du tout qu'il puisse utiliser ""sale gueule"" sans que ce soit une remarque insultante ni même une remarque sur le physique.

Ca m'aurait pas choqué que s'il y avait 3 américains blancs il dise ""toutes ces sales gueules pour toi mon frère, t'as pas honte"". Et idem pour des noirs. L'aspect insultant est peut-être juste dans l'utilisation d'un langage familier face à des gens qui ne parlent pas la langue. Comme si je disais ""oh l'batard"" en parlant d'un étranger dans un pays étranger.

Mais même dit en France à un français, ce serait pas insultant de dire ""oh l'batard"". Tout dépend du contexte et je pense que c'est pareil pour ""sale gueule"". ""ça fait longtemps que j'ai pas vu ta sale gueule cousin"" =&gt; amical. Etc. il y a plein d'usages amicaux à ""sale gueule"".

Ici c'est ambigu, mais entre un usage abusif du familier et du racisme c'est pas la même chose. Dembélé n'a aucun diplôme donc je pense que sa capacité à évaluer un bon usage du familier est limitée."
2019-10-17 12:18:44,TURBOGARBAGE,"&gt; Ici. On sait que c'est vrai puisque c'est la première fois qu'on a eu la vraie identité d'Icefrog

Aha quand je t'ai répondu jme suis demandé quelle était la chance que tu me sorte l'histoire d'abul ismail, à laquelle personne de sérieux ne croit btw. Aux denieres nouvelles Icefrog est asiatique, mais bon c'est pas grave.

&gt; Donc toi, tu héberges un forum, sur un jeu sur lequel t'as bossé, ou tu sais que le designer prend ses idées dessus et quand tu apprends qu'il bosse chez le concurrent, tu lui laisses l'accès? Tu te rend compte de ce que tu dis? Alors oui, ça a tué la communauté, mais t'inquiète pas qu'ils en avaient rien a foutre tous les deux a l'époque.

Concurrent ? Dota n'a jamais généré le moindre centime avant Dota 2. HoN n'était le concurrent que de LoL, Pendragon a fait le sale boulot de Guinzo parce qu'il a eu un gros cheque en retour, c'est tout. Il n'a fait ca que pour l'apat du gain, et l'idée qu'il a fait ca pour protéger Dota est completement ridicule, il a vendu son cul à Riot, point. Et Icefrog a continué de developper Dota, pendant qu'il bossait avec S2, et pendant plusieurs années alors qu'il bossait sur Dota 2, bénévolement.  Mais selon toi il s'en branle de la communauté, mais ouiiiiiii c'est ca.
Tu raconte vraiment n'importe quoi, si il s'en branlait réellement de la commu, il n'aurait pas passé un temps enorme à maintenir un Mod War 3 qui ne lui rapporte rien.

&gt; Sauf que non. Icefrog s'est longtemps caché et c'est après la création de League qu'on l'a su. Ils l'ont dit ouvertement après oui, mais le pot-au-rose était déjà sorti.

On ne connait toujours pas l'identitée d'Icefrog, on sait juste qu'il tient un blog en Chinois et qu'il a l'air d'avoir une culture asiatique (rapport à ce qu'il dit sur ce qu'il bouffe) , on assume donc qu'il est Asiat, mais c'est tout ce qu'on sait.

&gt; Moi je vois surtout quelqu'un incapable de regarder les deux côtés de la pièce et qui se contente de réfléchir par rapport a sa propre colère.

Tu me link un blog merdique de 2010 que personne n'a jamais pris au sérieux, des rumeurs qui ne sont resté que ca, des rumeurs, sans aucune preuve tangible, et contrairement à Riot, aucune réelle alégation d'abus moral.Tu cherche simplement à rationaliser le fait que les createurs de ton jeu préféré sont des enculés, en impliquant que c'est partout pareil, whataboutisme classique."
2019-07-18 08:44:54,Fennec-murder,"&gt;Ah ok, tu préfères les algériens qui se plaignent de la colonisation (tout en choisissant de venir vivre dans ce sale pays raciste dont ils ont demandé l'indépendance) toute la journée et brulent des voitures quand ""leur"" équipe gagnent un match, plutot que des asiat dont on entend jamais parler. 

Commentaire certifié ""Beauf de France"" label ""Fine fleur de comptoir"""
2018-05-16 14:51:17,_Bananarang,Ça fait rire mais je me suis déjà fait traité de sale arabe à la Gui alors que je suis asiat
2018-02-11 13:26:22,agumonkey,"J'en connais pas des masses des arabes, mais je connais clichy montfermeil, et c'etait tendu. T'as pas de ca avec les groupes d'asiat. Beaucoup d'autres groupes, meme des turques disaient que c'était une sale mentalité bordélique, ingérable et faignant et qu'ils voulaient se barrer le plus vite possible.

Note que je dis pas ca sans avoir recherché un peu, j'ai conscience du racisme a differents niveaux, j'ai conscience des politiques malsaines vis a vis des banlieues etc, mais je reste assez perplexe pourquoi la communauté asiat qui pourtant reste assez soudée entre elle, parfois un accent a couper au couteau, un quartier de paris rempli, des fetes a eux .. ca n'a presque jamais fait chier personne.

Et je pense meme pas etre anti arabe, c'est plus un probleme d'immigration et de sous culture de banlieue.

Je sais pas ce qu'il s'est passé pour que ca derape, j'ai beau avoir cherché plusieurs fois et longtemps j'ai pas trouvé de reponse claire au phenomene. J'ai meme été voir les FI juste pour ca (leur candidat au canton raincy/clichy avait été parler aux clichois dans les dernieres barres insalubres), t'apprends des choses interessantes, et pas en faveur des francais d'ailleurs.

ps: au fait clichy/montfermeil c'était pas le maghreb, y'avait aussi pas mal d'africains etc etc. Ma mere a connu un algerien qui y habitait. Le mec était un type bien, pas de moyens mais bien. Il nous disait que les cainfs prenaient le couloir pour la poubelle. C'est pas juste un cliché, les restes de bouffe sur le pallier normal. Apres l'insalubrité ca attire l'insalubrité. Si tout le monde salit un peu, tout le monde fini par s'en foutre, locataires comme proprio/gestionnaires. Y'a aussi de ca, je tape pas sur les reubeus, je cherche a trouver les facteurs a la source des tensions."
2018-02-02 09:28:40,daft_babylone,"L'autre jour dans le métro, y avait un SDF bien bien crade qui dormait comme une loque, sans doute complètement défoncé à l'alcool. 

A un moment, il est tombé de son strapontin, et était allongé par terre. Autant t'avais une asiat, en face de moi, qui détournait le regard en mode ""oh c'est dégoutant !"" (sale pute), autant, t'en as plusieurs qui sont allés l'aider et l'ont remis sur son strapontin. 

Par rapport aux ""expérimentations sociales"" de merde de youtube du coup, bah faith in humanity restored ! "
2017-11-17 11:43:50,ill_are,"J'ai eu une épiphanie hier dans le RER,

J'étais assis en face d'un mec genre brun asiat' passe partout, bretelles de bobo, ceinture hermes, casquette d'oliver Twist qui écrivait en silence sur son téléphone. J'arrivais pas à me concentrer sur mon livre et honnêtement j'ai arrêté ma lecture parce que lire son post était plus divertissant.

""Le don du sang c'est mon plan number 1 pour les premiers rencarts. 100 pour cent du temps elles étaient trop maigre pour donner du coup elles m'accompagnaient et ensuite repas gratos comme ça on debourse pas une thune 🐸""

et aussi 

""At the exit of the expo as we were already holding hands and or walking with my arms around her shoulders I stopped and asked her ""Hey how do you say in Spanish ""I wanna kiss you"" ?"" So she smiled and was like ""No I'm not telling you that ;)""

So i smirked and said ""do you want me to teach you how to say it in Vietnamese ?""

""Yes""

And then I put my right hand behind her neck and the left on her hip and made out with her.

She then said ""so how do you say it Vietnamese ?""

And then again i went for another kiss.

I then took her out to another park where I escalated to the point that on top of the children playground we almost went 3rd base.""

Il écrivait comme un de ces gars qui force les filles à l'embrasser en disant que c'est pas du harcèlement dans les pires vidéos Youtube.

Et je me suis dit que j'étais jamais sortie avec un enculé. Je suis en relation en ce moment avec un type formidable, drôle, gentil, intelligent, sensible... mais je crois qu'une fois qu'il sera reparti, j'aurai envie de sale.

J'ai vraiment envie de vivre un gap culturel énorme, les types biens me sont insipides, les expats ça dure un temps..

Bref je veux me faire un PUA"
2017-06-06 19:43:58,Mission-Control,"&gt;En quoi ça dérange que les femmes aient une vie professionnelle ?

C'est pas un ""problème"" en soit. Le problème c'est que la société inculque aux femmes que si elles ne font pas carrière, elle sont victimes du patriarcat, et on dévalorise souvent la femme au foyer, non accomplie, moins intelligente, soumise.

&gt;Pense tu que c'est réellement la mouvance féministe ou bien un autre facteur comme par exemple le simple fait d'avoir une meilleure condition de vie ? (comme le cas de la natalité nippone )

Concernant le taux de natalité, la situation est liée à ce que je dis ci dessus, notre société ne valorise pas (ne valorise plus) la mère de famille. Les femmes ne veulent plus avoir d'enfant, elles veulent d'abord une ""carrière, les enfants, on verra après"". Hors je ne pense pas que ce soit la manière dont elles penseraient naturellement.

&gt;Depuis quand on peut plus être fier de notre culture ? J'entends cette phrase là tout le temps avec les pro-FN

C'est pas tellement qu'on ne peut plus en être fier, c'est qu'on a complètement renversé le ""roman national"" en le rendant trop tolérant et débile. Du coup on apprend plus aux enfants à aimer leur pays pour ce qu'il représente, mais à s'excuser pour ce qu'il a pu faire.

Le président de la République a déclaré ""l'art Français, je ne l'ai jamais vu"". Et ça c'est énorme, plus globaliste, c'est pas possible.

&gt;En quoi ça dérange les minorités dans les gouvernements ? Vaut mieux même une diversité gouvernementale pour répondre à une population de plus en plus diversifié ?

La diversité en réponse à la population ""diversifiée"" n'a pas lieu d'être, puisque la société n'aurait jamais du être """"""plus diversifiée"""""". C'est un sujet que j'aborde un peu comme les anti-nucléaire en matière de déchets radio-actifs : ""pas la, ni la, pas la non plus, ou, alors ? C'est pas mon problème. Mais pas la non plus.""

Sinon c'est aussi une manière de faire du fameux ""grand remplacement"" une réalité assumée, tout en continuant par contre à insulter ceux qui le dénoncent. Avant on leur disait ""n'importe quoi ! Faut vraiment être con pour penser ça, espèce de nazi de merde"" et maintenant on leur répond ""oui, et alors, sale facho ?"".

&gt;Savais tu que les femmes issues de l'immigration on une natalité comparable à la moyenne nationale à partir de la 2nd génération ?

Oui. Comparable mais supérieure, et ça laisse quand même deux générations à s'être fortement multipliées.

&gt;Oui il y aura plus de noir/asiat/arabe sur la photo de classe de mes enfants... Oui. Et ? Désolé si j'ai l'air bien pensant Il me semble que la compétence et le savoir vivre ne dépend pas de la couleur de peau mais de l'éducation.

Et alors ? Le grand remplacement n'est alors plus une théorie conspirationniste.
L'éducation ne fait pas tout, toutes les cultures ne se valent pas, les comportements des individus ne sont pas façonnés que par leur éducation. Et la place de la religion dans certaines cultures importées est beaucoup trop importante.

&gt;Et justement, serait - Il pas paradoxal de cacher cette diversité française au risque de faire émerger une crise populaire pour justement plus de sécurité ?

Je ne suis pas sûr de comprendre ta question. 

La diversité est cachée grâce à l'interdiction des statistiques ethniques. Les seuls chiffres exploitables sont ceux du dépistage de la drépanocytose, et en plus d'être forcement imprécis, ils font froid dans le dos.



Le grand remplacement proclame quoi ? Que les blancs sont de moins en moins nombreux, en proportion, dans notre pays, et que cette situation est voulue par les ""élites"". Il me semble que c'est exact."
